t,link_count,changed,add_edges,del_edges
6654,595,0,0,0
6655,595,0,0,0
6656,595,0,0,0
6657,595,0,0,0
6658,595,0,0,0
6659,595,0,0,0
6660,595,0,0,0
6661,595,0,0,0
6662,595,0,0,0
6663,595,0,0,0
6664,595,0,0,0
6665,595,0,0,0
6666,595,0,0,0
6667,595,0,0,0
6668,595,0,0,0
6669,595,0,0,0
6670,595,0,0,0
6671,595,0,0,0
6672,567,1,0,28
6673,567,0,0,0
6674,567,0,0,0
6675,567,0,0,0
6676,567,0,0,0
6677,567,0,0,0
6678,567,0,0,0
6679,567,0,0,0
6680,567,0,0,0
6681,567,0,0,0
6682,567,0,0,0
6683,567,0,0,0
6684,567,0,0,0
6685,567,0,0,0
6686,567,0,0,0
6687,567,0,0,0
6688,567,0,0,0
6689,567,0,0,0
6690,567,0,0,0
6691,567,0,0,0
6692,567,0,0,0
6693,567,0,0,0
6694,567,0,0,0
6695,567,0,0,0
6696,567,0,0,0
6697,567,0,0,0
6698,567,0,0,0
6699,567,0,0,0
6700,567,0,0,0
6701,567,0,0,0
6702,567,0,0,0
6703,567,0,0,0
6704,567,0,0,0
6705,567,0,0,0
6706,567,0,0,0
6707,567,0,0,0
6708,567,0,0,0
6709,567,0,0,0
6710,567,0,0,0
6711,567,0,0,0
6712,567,0,0,0
6713,567,0,0,0
6714,567,0,0,0
6715,567,0,0,0
6716,567,0,0,0
6717,567,0,0,0
6718,567,0,0,0
6719,567,0,0,0
6720,567,0,0,0
6721,567,0,0,0
6722,567,0,0,0
6723,567,0,0,0
6724,567,0,0,0
6725,567,0,0,0
6726,567,0,0,0
6727,567,0,0,0
6728,567,0,0,0
6729,567,0,0,0
6730,567,0,0,0
6731,567,0,0,0
6732,589,1,28,6
6733,589,0,0,0
6734,589,0,0,0
6735,589,0,0,0
6736,589,0,0,0
6737,589,0,0,0
6738,589,0,0,0
6739,589,0,0,0
6740,589,0,0,0
6741,589,0,0,0
6742,589,0,0,0
6743,589,0,0,0
6744,589,0,0,0
6745,589,0,0,0
6746,589,0,0,0
6747,589,0,0,0
6748,589,0,0,0
6749,589,0,0,0
6750,589,0,0,0
6751,589,0,0,0
6752,589,0,0,0
6753,589,0,0,0
6754,587,1,0,2
6755,587,0,0,0
6756,587,0,0,0
6757,587,0,0,0
6758,587,0,0,0
6759,587,0,0,0
6760,587,0,0,0
6761,587,0,0,0
6762,587,0,0,0
6763,587,0,0,0
6764,587,0,0,0
6765,587,0,0,0
6766,587,0,0,0
6767,587,0,0,0
6768,587,0,0,0
6769,587,0,0,0
6770,587,0,0,0
6771,587,0,0,0
6772,587,0,0,0
6773,587,0,0,0
6774,587,0,0,0
6775,587,0,0,0
6776,587,0,0,0
6777,587,0,0,0
6778,587,0,0,0
6779,587,0,0,0
6780,587,0,0,0
6781,587,0,0,0
6782,587,0,0,0
6783,587,0,0,0
6784,587,0,0,0
6785,587,0,0,0
6786,587,0,0,0
6787,587,0,0,0
6788,587,0,0,0
6789,587,0,0,0
6790,587,0,0,0
6791,587,0,0,0
6792,593,1,6,0
6793,593,0,0,0
6794,593,0,0,0
6795,593,0,0,0
6796,593,0,0,0
6797,593,0,0,0
6798,593,0,0,0
6799,593,0,0,0
6800,593,0,0,0
6801,593,0,0,0
6802,593,0,0,0
6803,593,0,0,0
6804,593,0,0,0
6805,593,0,0,0
6806,593,0,0,0
6807,593,0,0,0
6808,593,0,0,0
6809,593,0,0,0
6810,593,0,0,0
6811,593,0,0,0
6812,593,0,0,0
6813,593,0,0,0
6814,594,1,2,1
6815,594,0,0,0
6816,594,0,0,0
6817,594,0,0,0
6818,594,0,0,0
6819,594,0,0,0
6820,594,0,0,0
6821,594,0,0,0
6822,594,0,0,0
6823,594,0,0,0
6824,594,0,0,0
6825,594,0,0,0
6826,594,0,0,0
6827,594,0,0,0
6828,594,0,0,0
6829,594,0,0,0
6830,594,0,0,0
6831,594,0,0,0
6832,594,0,0,0
6833,594,0,0,0
6834,594,0,0,0
6835,594,0,0,0
6836,594,0,0,0
6837,594,0,0,0
6838,594,0,0,0
6839,594,0,0,0
6840,594,0,0,0
6841,594,0,0,0
6842,594,0,0,0
6843,594,0,0,0
6844,594,0,0,0
6845,594,0,0,0
6846,594,0,0,0
6847,567,1,0,27
6848,567,0,0,0
6849,567,0,0,0
6850,567,0,0,0
6851,567,0,0,0
6852,567,0,0,0
6853,567,0,0,0
6854,567,0,0,0
6855,567,0,0,0
6856,567,0,0,0
6857,567,0,0,0
6858,567,0,0,0
6859,567,0,0,0
6860,567,0,0,0
6861,567,0,0,0
6862,567,0,0,0
6863,567,0,0,0
6864,567,0,0,0
6865,567,0,0,0
6866,567,0,0,0
6867,567,0,0,0
6868,567,0,0,0
6869,567,0,0,0
6870,567,0,0,0
6871,567,0,0,0
6872,567,0,0,0
6873,567,0,0,0
6874,566,1,0,1
6875,566,0,0,0
6876,566,0,0,0
6877,566,0,0,0
6878,566,0,0,0
6879,566,0,0,0
6880,566,0,0,0
6881,566,0,0,0
6882,566,0,0,0
6883,566,0,0,0
6884,566,0,0,0
6885,566,0,0,0
6886,566,0,0,0
6887,566,0,0,0
6888,566,0,0,0
6889,566,0,0,0
6890,566,0,0,0
6891,566,0,0,0
6892,566,0,0,0
6893,566,0,0,0
6894,566,0,0,0
6895,566,0,0,0
6896,566,0,0,0
6897,566,0,0,0
6898,566,0,0,0
6899,566,0,0,0
6900,566,0,0,0
6901,566,0,0,0
6902,566,0,0,0
6903,566,0,0,0
6904,566,0,0,0
6905,566,0,0,0
6906,566,0,0,0
6907,588,1,27,5
6908,588,0,0,0
6909,588,0,0,0
6910,588,0,0,0
6911,588,0,0,0
6912,588,0,0,0
6913,588,0,0,0
6914,588,0,0,0
6915,588,0,0,0
6916,588,0,0,0
6917,588,0,0,0
6918,588,0,0,0
6919,588,0,0,0
6920,588,0,0,0
6921,588,0,0,0
6922,588,0,0,0
6923,588,0,0,0
6924,588,0,0,0
6925,588,0,0,0
6926,588,0,0,0
6927,588,0,0,0
6928,588,0,0,0
6929,588,0,0,0
6930,588,0,0,0
6931,588,0,0,0
6932,588,0,0,0
6933,588,0,0,0
6934,588,1,2,2
6935,588,0,0,0
6936,588,0,0,0
6937,588,0,0,0
6938,588,0,0,0
6939,588,0,0,0
6940,588,0,0,0
6941,588,0,0,0
6942,588,0,0,0
6943,588,0,0,0
6944,588,0,0,0
6945,588,0,0,0
6946,588,0,0,0
6947,588,0,0,0
6948,588,0,0,0
6949,588,0,0,0
6950,588,0,0,0
6951,588,0,0,0
6952,588,0,0,0
6953,588,0,0,0
6954,588,0,0,0
6955,588,0,0,0
6956,588,0,0,0
6957,588,0,0,0
6958,588,0,0,0
6959,588,0,0,0
6960,588,0,0,0
6961,588,0,0,0
6962,588,0,0,0
6963,588,0,0,0
6964,588,0,0,0
6965,588,0,0,0
6966,588,0,0,0
6967,593,1,5,0
6968,593,0,0,0
6969,593,0,0,0
6970,593,0,0,0
6971,593,0,0,0
6972,593,0,0,0
6973,593,0,0,0
6974,593,0,0,0
6975,593,0,0,0
6976,593,0,0,0
6977,593,0,0,0
6978,593,0,0,0
6979,593,0,0,0
6980,593,0,0,0
6981,593,0,0,0
6982,593,0,0,0
6983,593,0,0,0
6984,593,0,0,0
6985,593,0,0,0
6986,593,0,0,0
6987,593,0,0,0
6988,593,0,0,0
6989,593,0,0,0
6990,593,0,0,0
6991,593,0,0,0
6992,593,0,0,0
6993,593,0,0,0
6994,594,1,2,1
6995,594,0,0,0
6996,594,0,0,0
6997,594,0,0,0
6998,594,0,0,0
6999,594,0,0,0
7000,594,0,0,0
7001,594,0,0,0
7002,594,0,0,0
7003,594,0,0,0
7004,594,0,0,0
7005,594,0,0,0
7006,594,0,0,0
7007,594,0,0,0
7008,594,0,0,0
7009,594,0,0,0
7010,594,0,0,0
7011,594,0,0,0
7012,594,0,0,0
7013,594,0,0,0
7014,594,0,0,0
7015,594,0,0,0
7016,594,0,0,0
7017,594,0,0,0
7018,594,0,0,0
7019,594,0,0,0
7020,594,0,0,0
7021,567,1,0,27
7022,567,0,0,0
7023,567,0,0,0
7024,567,0,0,0
7025,567,0,0,0
7026,567,0,0,0
7027,567,0,0,0
7028,567,0,0,0
7029,567,0,0,0
7030,567,0,0,0
7031,567,0,0,0
7032,567,0,0,0
7033,567,0,0,0
7034,567,0,0,0
7035,567,0,0,0
7036,567,0,0,0
7037,567,0,0,0
7038,567,0,0,0
7039,567,0,0,0
7040,567,0,0,0
7041,567,0,0,0
7042,567,0,0,0
7043,567,0,0,0
7044,567,0,0,0
7045,567,0,0,0
7046,567,0,0,0
7047,567,0,0,0
7048,567,0,0,0
7049,567,0,0,0
7050,567,0,0,0
7051,567,0,0,0
7052,567,0,0,0
7053,567,0,0,0
7054,566,1,0,1
7055,566,0,0,0
7056,566,0,0,0
7057,566,0,0,0
7058,566,0,0,0
7059,566,0,0,0
7060,566,0,0,0
7061,566,0,0,0
7062,566,0,0,0
7063,566,0,0,0
7064,566,0,0,0
7065,566,0,0,0
7066,566,0,0,0
7067,566,0,0,0
7068,566,0,0,0
7069,566,0,0,0
7070,566,0,0,0
7071,566,0,0,0
7072,566,0,0,0
7073,566,0,0,0
7074,566,0,0,0
7075,566,0,0,0
7076,566,0,0,0
7077,566,0,0,0
7078,566,0,0,0
7079,566,0,0,0
7080,566,0,0,0
7081,588,1,27,5
7082,588,0,0,0
7083,588,0,0,0
7084,588,0,0,0
7085,588,0,0,0
7086,588,0,0,0
7087,588,0,0,0
7088,588,0,0,0
7089,588,0,0,0
7090,588,0,0,0
7091,588,0,0,0
7092,588,0,0,0
7093,588,0,0,0
7094,588,0,0,0
7095,588,0,0,0
7096,588,0,0,0
7097,588,0,0,0
7098,588,0,0,0
7099,588,0,0,0
7100,588,0,0,0
7101,588,0,0,0
7102,588,0,0,0
7103,588,0,0,0
7104,588,0,0,0
7105,588,0,0,0
7106,588,0,0,0
7107,588,0,0,0
7108,588,0,0,0
7109,588,0,0,0
7110,588,0,0,0
7111,588,0,0,0
7112,588,0,0,0
7113,588,0,0,0
7114,588,1,2,2
7115,588,0,0,0
7116,588,0,0,0
7117,588,0,0,0
7118,588,0,0,0
7119,588,0,0,0
7120,588,0,0,0
7121,588,0,0,0
7122,588,0,0,0
7123,588,0,0,0
7124,588,0,0,0
7125,588,0,0,0
7126,588,0,0,0
7127,588,0,0,0
7128,588,0,0,0
7129,588,0,0,0
7130,588,0,0,0
7131,588,0,0,0
7132,588,0,0,0
7133,588,0,0,0
7134,588,0,0,0
7135,588,0,0,0
7136,588,0,0,0
7137,588,0,0,0
7138,588,0,0,0
7139,588,0,0,0
7140,588,0,0,0
7141,593,1,5,0
7142,593,0,0,0
7143,593,0,0,0
7144,593,0,0,0
7145,593,0,0,0
7146,593,0,0,0
7147,593,0,0,0
7148,593,0,0,0
7149,593,0,0,0
7150,593,0,0,0
7151,593,0,0,0
7152,593,0,0,0
7153,593,0,0,0
7154,593,0,0,0
7155,593,0,0,0
7156,593,0,0,0
7157,593,0,0,0
7158,593,0,0,0
7159,593,0,0,0
7160,593,0,0,0
7161,593,0,0,0
7162,593,0,0,0
7163,593,0,0,0
7164,593,0,0,0
7165,593,0,0,0
7166,593,0,0,0
7167,593,0,0,0
7168,593,0,0,0
7169,593,0,0,0
7170,593,0,0,0
7171,593,0,0,0
7172,593,0,0,0
7173,593,0,0,0
7174,594,1,2,1
7175,594,0,0,0
7176,594,0,0,0
7177,594,0,0,0
7178,594,0,0,0
7179,594,0,0,0
7180,594,0,0,0
7181,594,0,0,0
7182,594,0,0,0
7183,594,0,0,0
7184,594,0,0,0
7185,594,0,0,0
7186,594,0,0,0
7187,594,0,0,0
7188,594,0,0,0
7189,594,0,0,0
7190,594,0,0,0
7191,594,0,0,0
7192,594,0,0,0
7193,594,0,0,0
7194,567,1,0,27
7195,567,0,0,0
7196,567,0,0,0
7197,567,0,0,0
7198,567,0,0,0
7199,567,0,0,0
7200,567,0,0,0
7201,567,0,0,0
7202,567,0,0,0
7203,567,0,0,0
7204,567,0,0,0
7205,567,0,0,0
7206,567,0,0,0
7207,567,0,0,0
7208,567,0,0,0
7209,567,0,0,0
7210,567,0,0,0
7211,567,0,0,0
7212,567,0,0,0
7213,567,0,0,0
7214,567,0,0,0
7215,567,0,0,0
7216,567,0,0,0
7217,567,0,0,0
7218,567,0,0,0
7219,567,0,0,0
7220,567,0,0,0
7221,567,0,0,0
7222,567,0,0,0
7223,567,0,0,0
7224,567,0,0,0
7225,567,0,0,0
7226,567,0,0,0
7227,567,0,0,0
7228,567,0,0,0
7229,567,0,0,0
7230,567,0,0,0
7231,567,0,0,0
7232,567,0,0,0
7233,567,0,0,0
7234,566,1,0,1
7235,566,0,0,0
7236,566,0,0,0
7237,566,0,0,0
7238,566,0,0,0
7239,566,0,0,0
7240,566,0,0,0
7241,566,0,0,0
7242,566,0,0,0
7243,566,0,0,0
7244,566,0,0,0
7245,566,0,0,0
7246,566,0,0,0
7247,566,0,0,0
7248,566,0,0,0
7249,566,0,0,0
7250,566,0,0,0
7251,566,0,0,0
7252,566,0,0,0
7253,566,0,0,0
7254,588,1,27,5
7255,588,0,0,0
7256,588,0,0,0
7257,588,0,0,0
7258,588,0,0,0
7259,588,0,0,0
7260,588,0,0,0
7261,588,0,0,0
7262,588,0,0,0
7263,588,0,0,0
7264,588,0,0,0
7265,588,0,0,0
7266,588,0,0,0
7267,588,0,0,0
7268,588,0,0,0
7269,588,0,0,0
7270,588,0,0,0
7271,588,0,0,0
7272,588,0,0,0
7273,588,0,0,0
7274,588,0,0,0
7275,588,0,0,0
7276,588,0,0,0
7277,588,0,0,0
7278,588,0,0,0
7279,588,0,0,0
7280,588,0,0,0
7281,588,0,0,0
7282,588,0,0,0
7283,588,0,0,0
7284,588,0,0,0
7285,588,0,0,0
7286,588,0,0,0
7287,588,0,0,0
7288,588,0,0,0
7289,588,0,0,0
7290,588,0,0,0
7291,588,0,0,0
7292,588,0,0,0
7293,588,0,0,0
7294,588,1,2,2
7295,588,0,0,0
7296,588,0,0,0
7297,588,0,0,0
7298,588,0,0,0
7299,588,0,0,0
7300,588,0,0,0
7301,588,0,0,0
7302,588,0,0,0
7303,588,0,0,0
7304,588,0,0,0
7305,588,0,0,0
7306,588,0,0,0
7307,588,0,0,0
7308,588,0,0,0
7309,588,0,0,0
7310,588,0,0,0
7311,588,0,0,0
7312,588,0,0,0
7313,588,0,0,0
7314,593,1,5,0
7315,593,0,0,0
7316,593,0,0,0
7317,593,0,0,0
7318,593,0,0,0
7319,593,0,0,0
7320,593,0,0,0
7321,593,0,0,0
7322,593,0,0,0
7323,593,0,0,0
7324,593,0,0,0
7325,593,0,0,0
7326,593,0,0,0
7327,593,0,0,0
7328,593,0,0,0
7329,593,0,0,0
7330,593,0,0,0
7331,593,0,0,0
7332,593,0,0,0
7333,593,0,0,0
7334,593,0,0,0
7335,593,0,0,0
7336,593,0,0,0
7337,593,0,0,0
7338,593,0,0,0
7339,593,0,0,0
7340,593,0,0,0
7341,593,0,0,0
7342,593,0,0,0
7343,593,0,0,0
7344,593,0,0,0
7345,593,0,0,0
7346,593,0,0,0
7347,593,0,0,0
7348,593,0,0,0
7349,593,0,0,0
7350,593,0,0,0
7351,593,0,0,0
7352,593,0,0,0
7353,593,0,0,0
7354,595,1,2,0
7355,595,0,0,0
7356,595,0,0,0
7357,595,0,0,0
7358,595,0,0,0
7359,595,0,0,0
7360,595,0,0,0
7361,595,0,0,0
7362,595,0,0,0
7363,595,0,0,0
7364,595,0,0,0
7365,595,0,0,0
7366,595,0,0,0
7367,570,1,0,25
7368,570,0,0,0
7369,570,0,0,0
7370,570,0,0,0
7371,570,0,0,0
7372,570,0,0,0
7373,570,0,0,0
7374,570,0,0,0
7375,570,0,0,0
7376,570,0,0,0
7377,570,0,0,0
7378,570,0,0,0
7379,570,0,0,0
7380,570,0,0,0
7381,570,0,0,0
7382,570,0,0,0
7383,570,0,0,0
7384,570,0,0,0
7385,570,0,0,0
7386,570,0,0,0
7387,570,0,0,0
7388,570,0,0,0
7389,570,0,0,0
7390,570,0,0,0
7391,570,0,0,0
7392,570,0,0,0
7393,570,0,0,0
7394,570,0,0,0
7395,570,0,0,0
7396,570,0,0,0
7397,570,0,0,0
7398,570,0,0,0
7399,570,0,0,0
7400,570,0,0,0
7401,570,0,0,0
7402,570,0,0,0
7403,570,0,0,0
7404,570,0,0,0
7405,570,0,0,0
7406,570,0,0,0
7407,570,0,0,0
7408,570,0,0,0
7409,570,0,0,0
7410,570,0,0,0
7411,570,0,0,0
7412,570,0,0,0
7413,570,0,0,0
7414,572,1,2,0
7415,572,0,0,0
7416,572,0,0,0
7417,572,0,0,0
7418,572,0,0,0
7419,572,0,0,0
7420,572,0,0,0
7421,572,0,0,0
7422,572,0,0,0
7423,572,0,0,0
7424,572,0,0,0
7425,572,0,0,0
7426,572,0,0,0
7427,592,1,25,5
7428,592,0,0,0
7429,592,0,0,0
7430,592,0,0,0
7431,592,0,0,0
7432,592,0,0,0
7433,592,0,0,0
7434,592,0,0,0
7435,592,0,0,0
7436,592,0,0,0
7437,592,0,0,0
7438,592,0,0,0
7439,592,0,0,0
7440,592,0,0,0
7441,592,0,0,0
7442,592,0,0,0
7443,592,0,0,0
7444,592,0,0,0
7445,592,0,0,0
7446,592,0,0,0
7447,592,0,0,0
7448,592,0,0,0
7449,592,0,0,0
7450,592,0,0,0
7451,592,0,0,0
7452,592,0,0,0
7453,592,0,0,0
7454,592,0,0,0
7455,592,0,0,0
7456,592,0,0,0
7457,592,0,0,0
7458,592,0,0,0
7459,592,0,0,0
7460,592,0,0,0
7461,592,0,0,0
7462,592,0,0,0
7463,592,0,0,0
7464,592,0,0,0
7465,592,0,0,0
7466,592,0,0,0
7467,592,0,0,0
7468,592,0,0,0
7469,592,0,0,0
7470,592,0,0,0
7471,592,0,0,0
7472,592,0,0,0
7473,592,0,0,0
7474,592,0,0,0
7475,592,0,0,0
7476,592,0,0,0
7477,592,0,0,0
7478,592,0,0,0
7479,592,0,0,0
7480,592,0,0,0
7481,592,0,0,0
7482,592,0,0,0
7483,592,0,0,0
7484,592,0,0,0
7485,592,0,0,0
7486,592,0,0,0
7487,597,1,5,0
7488,597,0,0,0
7489,597,0,0,0
7490,597,0,0,0
7491,597,0,0,0
7492,597,0,0,0
7493,597,0,0,0
7494,597,0,0,0
7495,597,0,0,0
7496,597,0,0,0
7497,597,0,0,0
7498,597,0,0,0
7499,597,0,0,0
7500,597,0,0,0
7501,597,0,0,0
7502,597,0,0,0
7503,597,0,0,0
7504,597,0,0,0
7505,597,0,0,0
7506,597,0,0,0
7507,597,0,0,0
7508,597,0,0,0
7509,597,0,0,0
7510,597,0,0,0
7511,597,0,0,0
7512,597,0,0,0
7513,597,0,0,0
7514,597,0,0,0
7515,597,0,0,0
7516,597,0,0,0
7517,597,0,0,0
7518,597,0,0,0
7519,597,0,0,0
7520,597,0,0,0
7521,597,0,0,0
7522,597,0,0,0
7523,597,0,0,0
7524,597,0,0,0
7525,597,0,0,0
7526,597,0,0,0
7527,597,0,0,0
7528,597,0,0,0
7529,597,0,0,0
7530,597,0,0,0
7531,597,0,0,0
7532,597,0,0,0
7533,597,0,0,0
7534,597,0,0,0
7535,597,0,0,0
7536,597,0,0,0
7537,597,0,0,0
7538,597,0,0,0
7539,572,1,0,25
7540,572,0,0,0
7541,572,0,0,0
7542,572,0,0,0
7543,572,0,0,0
7544,572,0,0,0
7545,572,0,0,0
7546,572,0,0,0
7547,572,0,0,0
7548,572,0,0,0
7549,572,0,0,0
7550,572,0,0,0
7551,572,0,0,0
7552,572,0,0,0
7553,572,0,0,0
7554,572,0,0,0
7555,572,0,0,0
7556,572,0,0,0
7557,572,0,0,0
7558,572,0,0,0
7559,572,0,0,0
7560,572,0,0,0
7561,572,0,0,0
7562,572,0,0,0
7563,572,0,0,0
7564,572,0,0,0
7565,572,0,0,0
7566,572,0,0,0
7567,572,0,0,0
7568,572,0,0,0
7569,572,0,0,0
7570,572,0,0,0
7571,572,0,0,0
7572,572,0,0,0
7573,572,0,0,0
7574,572,0,0,0
7575,572,0,0,0
7576,572,0,0,0
7577,572,0,0,0
7578,572,0,0,0
7579,572,0,0,0
7580,572,0,0,0
7581,572,0,0,0
7582,572,0,0,0
7583,572,0,0,0
7584,572,0,0,0
7585,572,0,0,0
7586,572,0,0,0
7587,572,0,0,0
7588,572,0,0,0
7589,572,0,0,0
7590,572,0,0,0
7591,572,0,0,0
7592,572,0,0,0
7593,572,0,0,0
7594,572,0,0,0
7595,572,0,0,0
7596,572,0,0,0
7597,572,0,0,0
7598,572,0,0,0
7599,592,1,25,5
7600,592,0,0,0
7601,592,0,0,0
7602,592,0,0,0
7603,592,0,0,0
7604,592,0,0,0
7605,592,0,0,0
7606,592,0,0,0
7607,592,0,0,0
7608,592,0,0,0
7609,592,0,0,0
7610,592,0,0,0
7611,592,0,0,0
7612,592,0,0,0
7613,592,0,0,0
7614,592,0,0,0
7615,592,0,0,0
7616,592,0,0,0
7617,592,0,0,0
7618,592,0,0,0
7619,592,0,0,0
7620,592,0,0,0
7621,592,0,0,0
7622,592,0,0,0
7623,592,0,0,0
7624,592,0,0,0
7625,592,0,0,0
7626,592,0,0,0
7627,592,0,0,0
7628,592,0,0,0
7629,592,0,0,0
7630,592,0,0,0
7631,592,0,0,0
7632,592,0,0,0
7633,592,0,0,0
7634,592,0,0,0
7635,592,0,0,0
7636,592,0,0,0
7637,592,0,0,0
7638,592,0,0,0
7639,592,0,0,0
7640,592,0,0,0
7641,592,0,0,0
7642,592,0,0,0
7643,592,0,0,0
7644,592,0,0,0
7645,592,0,0,0
7646,592,0,0,0
7647,592,0,0,0
7648,592,0,0,0
7649,592,0,0,0
7650,592,0,0,0
7651,592,0,0,0
7652,592,0,0,0
7653,592,0,0,0
7654,592,0,0,0
7655,592,0,0,0
7656,592,0,0,0
7657,592,0,0,0
7658,592,0,0,0
7659,597,1,5,0
7660,597,0,0,0
7661,597,0,0,0
7662,597,0,0,0
7663,597,0,0,0
7664,597,0,0,0
7665,597,0,0,0
7666,597,0,0,0
7667,597,0,0,0
7668,597,0,0,0
7669,597,0,0,0
7670,597,0,0,0
7671,597,0,0,0
7672,597,0,0,0
7673,597,0,0,0
7674,597,0,0,0
7675,597,0,0,0
7676,597,0,0,0
7677,597,0,0,0
7678,597,0,0,0
7679,597,0,0,0
7680,597,0,0,0
7681,597,0,0,0
7682,597,0,0,0
7683,597,0,0,0
7684,597,0,0,0
7685,597,0,0,0
7686,597,0,0,0
7687,597,0,0,0
7688,597,0,0,0
7689,597,0,0,0
7690,597,0,0,0
7691,597,0,0,0
7692,597,0,0,0
7693,597,0,0,0
7694,597,0,0,0
7695,597,0,0,0
7696,597,0,0,0
7697,597,0,0,0
7698,597,0,0,0
7699,597,0,0,0
7700,597,0,0,0
7701,597,0,0,0
7702,597,0,0,0
7703,597,0,0,0
7704,597,0,0,0
7705,597,0,0,0
7706,597,0,0,0
7707,597,0,0,0
7708,597,0,0,0
7709,597,0,0,0
7710,597,0,0,0
7711,572,1,0,25
7712,572,0,0,0
7713,572,0,0,0
7714,572,0,0,0
7715,572,0,0,0
7716,572,0,0,0
7717,572,0,0,0
7718,572,0,0,0
7719,572,0,0,0
7720,572,0,0,0
7721,572,0,0,0
7722,572,0,0,0
7723,572,0,0,0
7724,572,0,0,0
7725,572,0,0,0
7726,572,0,0,0
7727,572,0,0,0
7728,572,0,0,0
7729,572,0,0,0
7730,572,0,0,0
7731,572,0,0,0
7732,572,0,0,0
7733,572,0,0,0
7734,572,0,0,0
7735,572,0,0,0
7736,572,0,0,0
7737,572,0,0,0
7738,572,0,0,0
7739,572,0,0,0
7740,572,0,0,0
7741,572,0,0,0
7742,572,0,0,0
7743,572,0,0,0
7744,572,0,0,0
7745,572,0,0,0
7746,572,0,0,0
7747,572,0,0,0
7748,572,0,0,0
7749,572,0,0,0
7750,572,0,0,0
7751,572,0,0,0
7752,572,0,0,0
7753,572,0,0,0
7754,572,0,0,0
7755,572,0,0,0
7756,572,0,0,0
7757,572,0,0,0
7758,572,0,0,0
7759,572,0,0,0
7760,572,0,0,0
7761,572,0,0,0
7762,572,0,0,0
7763,572,0,0,0
7764,572,0,0,0
7765,572,0,0,0
7766,572,0,0,0
7767,572,0,0,0
7768,572,0,0,0
7769,572,0,0,0
7770,572,0,0,0
7771,592,1,25,5
7772,592,0,0,0
7773,592,0,0,0
7774,592,0,0,0
7775,592,0,0,0
7776,592,0,0,0
7777,592,0,0,0
7778,592,0,0,0
7779,592,0,0,0
7780,592,0,0,0
7781,592,0,0,0
7782,592,0,0,0
7783,592,0,0,0
7784,592,0,0,0
7785,592,0,0,0
7786,592,0,0,0
7787,592,0,0,0
7788,592,0,0,0
7789,592,0,0,0
7790,592,0,0,0
7791,592,0,0,0
7792,592,0,0,0
7793,592,0,0,0
7794,592,0,0,0
7795,592,0,0,0
7796,592,0,0,0
7797,592,0,0,0
7798,592,0,0,0
7799,592,0,0,0
7800,592,0,0,0
7801,592,0,0,0
7802,592,0,0,0
7803,592,0,0,0
7804,592,0,0,0
7805,592,0,0,0
7806,592,0,0,0
7807,592,0,0,0
7808,592,0,0,0
7809,592,0,0,0
7810,592,0,0,0
7811,592,0,0,0
7812,592,0,0,0
7813,592,0,0,0
7814,592,0,0,0
7815,592,0,0,0
7816,592,0,0,0
7817,592,0,0,0
7818,592,0,0,0
7819,592,0,0,0
7820,592,0,0,0
7821,592,0,0,0
7822,592,0,0,0
7823,592,0,0,0
7824,592,0,0,0
7825,592,0,0,0
7826,592,0,0,0
7827,592,0,0,0
7828,592,0,0,0
7829,592,0,0,0
7830,592,0,0,0
7831,597,1,5,0
7832,597,0,0,0
7833,597,0,0,0
7834,597,0,0,0
7835,597,0,0,0
7836,597,0,0,0
7837,597,0,0,0
7838,597,0,0,0
7839,597,0,0,0
7840,597,0,0,0
7841,597,0,0,0
7842,597,0,0,0
7843,597,0,0,0
7844,597,0,0,0
7845,597,0,0,0
7846,597,0,0,0
7847,597,0,0,0
7848,597,0,0,0
7849,597,0,0,0
7850,597,0,0,0
7851,597,0,0,0
7852,597,0,0,0
7853,597,0,0,0
7854,597,0,0,0
7855,597,0,0,0
7856,597,0,0,0
7857,597,0,0,0
7858,597,0,0,0
7859,597,0,0,0
7860,597,0,0,0
7861,597,0,0,0
7862,597,0,0,0
7863,597,0,0,0
7864,597,0,0,0
7865,597,0,0,0
7866,597,0,0,0
7867,597,0,0,0
7868,597,0,0,0
7869,597,0,0,0
7870,597,0,0,0
7871,597,0,0,0
7872,597,0,0,0
7873,597,0,0,0
7874,597,0,0,0
7875,597,0,0,0
7876,597,0,0,0
7877,597,0,0,0
7878,597,0,0,0
7879,597,0,0,0
7880,597,0,0,0
7881,597,0,0,0
7882,597,0,0,0
7883,572,1,0,25
7884,572,0,0,0
7885,572,0,0,0
7886,572,0,0,0
7887,572,0,0,0
7888,572,0,0,0
7889,572,0,0,0
7890,572,0,0,0
7891,572,0,0,0
7892,572,0,0,0
7893,572,0,0,0
7894,572,0,0,0
7895,572,0,0,0
7896,572,0,0,0
7897,572,0,0,0
7898,572,0,0,0
7899,572,0,0,0
7900,572,0,0,0
7901,572,0,0,0
7902,572,0,0,0
7903,572,0,0,0
7904,572,0,0,0
7905,572,0,0,0
7906,572,0,0,0
7907,572,0,0,0
7908,572,0,0,0
7909,572,0,0,0
7910,572,0,0,0
7911,572,0,0,0
7912,572,0,0,0
7913,572,0,0,0
7914,572,0,0,0
7915,572,0,0,0
7916,572,0,0,0
7917,572,0,0,0
7918,572,0,0,0
7919,572,0,0,0
7920,572,0,0,0
7921,572,0,0,0
7922,572,0,0,0
7923,572,0,0,0
7924,572,0,0,0
